chrom	chromStart	chromEnd	name	score	strand	length	GC
chr2	238377909	238474275	cp068276_238377910	549	.	96366	49.24
chr2	238474275	238505783	cp068276_238474276	298	.	31508	40.45
chr2	238505783	238581405	cp068276_238505784	438	.	75622	45.33
chr2	238581405	238658291	cp068276_238581406	834	.	76886	59.19
chr2	238658291	239092112	cp068276_238658292	522	.	433821	48.29
chr2	239092112	239336419	cp068276_239092113	403	.	244307	44.11
chr2	239336419	240330924	cp068276_239336420	590	.	994505	50.67
chr2	240330924	240553580	cp068276_240330925	491	.	222656	47.19
chr2	240553580	240586444	cp068276_240553581	205	.	32864	37.19
chr2	240586444	240616669	cp068276_240586445	410	.	30225	44.38
chr2	240616669	240753268	cp068276_240616670	649	.	136599	52.73
chr2	240753268	240831618	cp068276_240753269	478	.	78350	46.75
chr2	240831618	240923156	cp068276_240831619	694	.	91538	54.29
chr2	240923156	240963249	cp068276_240923157	980	.	40093	64.31
chr2	240963249	241046883	cp068276_240963250	491	.	83634	47.22
chr2	241046883	241138874	cp068276_241046884	774	.	91991	57.11
chr2	241138874	241169031	cp068276_241138875	461	.	30157	46.14
chr2	241169031	241292034	cp068276_241169032	860	.	123003	60.13
chr2	241292034	241366954	cp068276_241292035	606	.	74920	51.22
chr2	241366954	241502729	cp068276_241366955	807	.	135775	58.27
chr2	241502729	241773604	cp068276_241502730	602	.	270875	51.09
chr2	241773604	241955853	cp068276_241773605	372	.	182249	43.04
chr2	241955853	242344448	cp068276_241955854	646	.	388595	52.62
chr2	242344448	242414251	cp068276_242344449	850	.	69803	59.78
chr2	242414251	242558182	cp068276_242414252	601	.	143931	51.04
chr2	242558182	242599115	cp068276_242558183	468	.	40933	46.41
chr2	242599115	242656303	cp068276_242599116	221	.	57188	37.75
