chrom	chromStart	chromEnd	name	score	strand	length	GC
chr1	199215234	199300422	cp068277_199215235	416	.	85188	44.58
chr1	199300422	199771886	cp068277_199300423	311	.	471464	40.89
chr1	199771886	199807214	cp068277_199771887	438	.	35328	45.35
chr1	199807214	199866168	cp068277_199807215	208	.	58954	37.30
chr1	199866168	200027730	cp068277_199866169	307	.	161562	40.75
chr1	200027730	200126432	cp068277_200027731	204	.	98702	37.15
chr1	200126432	200765919	cp068277_200126433	589	.	639487	50.65
chr1	200765919	200809624	cp068277_200765920	446	.	43705	45.63
chr1	200809624	201000732	cp068277_200809625	558	.	191108	49.54
chr1	201000732	201038137	cp068277_201000733	324	.	37405	41.35
chr1	201038137	201091848	cp068277_201038138	453	.	53711	45.88
chr1	201091848	201128273	cp068277_201091849	284	.	36425	39.95
chr1	201128273	201179655	cp068277_201128274	581	.	51382	50.35
chr1	201179655	201258406	cp068277_201179656	446	.	78751	45.64
chr1	201258406	201363296	cp068277_201258407	550	.	104890	49.28
chr1	201363296	201416743	cp068277_201363297	652	.	53447	52.85
chr1	201416743	201453217	cp068277_201416744	768	.	36474	56.91
chr1	201453217	201517695	cp068277_201453218	600	.	64478	51.02
chr1	201517695	201581708	cp068277_201517696	508	.	64013	47.79
chr1	201581708	201628635	cp068277_201581709	355	.	46927	42.46
chr1	201628635	201842126	cp068277_201628636	254	.	213491	38.92
chr1	201842126	201974662	cp068277_201842127	570	.	132536	49.96
chr1	201974662	202004941	cp068277_201974663	371	.	30279	43.02
chr1	202004941	202051122	cp068277_202004942	265	.	46181	39.29
chr1	202051122	202152053	cp068277_202051123	498	.	100931	47.44
chr1	202152053	202288836	cp068277_202152054	357	.	136783	42.52
chr1	202288836	202450054	cp068277_202288837	596	.	161218	50.88
chr1	202450054	202496834	cp068277_202450055	503	.	46780	47.63
chr1	202496834	202528446	cp068277_202496835	291	.	31612	40.21
chr1	202528446	203059825	cp068277_202528447	494	.	531379	47.31
chr1	203059825	203288426	cp068277_203059826	342	.	228601	42.00
chr1	203288426	203643133	cp068277_203288427	555	.	354707	49.45
chr1	203643133	203674110	cp068277_203643134	301	.	30977	40.54
chr1	203674110	203759788	cp068277_203674111	546	.	85678	49.12
chr1	203759788	203794571	cp068277_203759789	414	.	34783	44.50
chr1	203794571	203825656	cp068277_203794572	307	.	31085	40.75
chr1	203825656	203878504	cp068277_203825657	494	.	52848	47.30
chr1	203878504	203982336	cp068277_203878505	563	.	103832	49.73
chr1	203982336	204088063	cp068277_203982337	400	.	105727	44.03
chr1	204088063	204150464	cp068277_204088064	492	.	62401	47.25
chr1	204150464	204185007	cp068277_204150465	320	.	34543	41.23
chr1	204185007	204237447	cp068277_204185008	530	.	52440	48.58
chr1	204237447	204343764	cp068277_204237448	652	.	106317	52.85
chr1	204343764	204380908	cp068277_204343765	298	.	37144	40.44
chr1	204380908	204491754	cp068277_204380909	386	.	110846	43.53
chr1	204491754	204608844	cp068277_204491755	611	.	117090	51.41
chr1	204608844	204651216	cp068277_204608845	453	.	42372	45.86
chr1	204651216	204690809	cp068277_204651217	348	.	39593	42.20
chr1	204690809	204813426	cp068277_204690810	645	.	122617	52.58
chr1	204813426	204864669	cp068277_204813427	515	.	51243	48.04
chr1	204864669	204921680	cp068277_204864670	366	.	57011	42.82
chr1	204921680	204969032	cp068277_204921681	618	.	47352	51.63
chr1	204969032	205013584	cp068277_204969033	261	.	44552	39.17
chr1	205013584	205115202	cp068277_205013585	468	.	101618	46.40
chr1	205115202	205177997	cp068277_205115203	304	.	62795	40.67
chr1	205177997	205250617	cp068277_205177998	600	.	72620	51.03
chr1	205250617	205383894	cp068277_205250618	428	.	133277	44.98
chr1	205383894	205701262	cp068277_205383895	344	.	317368	42.06
chr1	205701262	205852886	cp068277_205701263	550	.	151624	49.26
chr1	205852886	206298661	cp068277_205852887	434	.	445775	45.21
chr1	206298661	206345293	cp068277_206298662	356	.	46632	42.47
chr1	206345293	207044258	cp068277_206345294	251	.	698965	38.79
chr1	207044258	207139330	cp068277_207044259	492	.	95072	47.24
chr1	207139330	207269256	cp068277_207139331	372	.	129926	43.03
chr1	207269256	207307695	cp068277_207269257	581	.	38439	50.35
chr1	207307695	207463349	cp068277_207307696	485	.	155654	46.98
chr1	207463349	207505513	cp068277_207463350	547	.	42164	49.18
chr1	207505513	207911627	cp068277_207505514	327	.	406114	41.47
chr1	207911627	208587305	cp068277_207911628	286	.	675678	40.01
chr1	208587305	209147787	cp068277_208587306	397	.	560482	43.92
chr1	209147787	209411328	cp068277_209147788	191	.	263541	36.72
chr1	209411328	209889522	cp068277_209411329	353	.	478194	42.38
chr1	209889522	209942331	cp068277_209889523	468	.	52809	46.41
chr1	209942331	210046820	cp068277_209942332	379	.	104489	43.28
chr1	210046820	210442704	cp068277_210046821	280	.	395884	39.82
chr1	210442704	210507913	cp068277_210442705	396	.	65209	43.87
chr1	210507913	210568788	cp068277_210507914	170	.	60875	35.98
chr1	210568788	210600333	cp068277_210568789	505	.	31545	47.69
chr1	210600333	210723895	cp068277_210600334	295	.	123562	40.36
chr1	210723895	210795904	cp068277_210723896	580	.	72009	50.31
chr1	210795904	210987498	cp068277_210795905	436	.	191594	45.29
chr1	210987498	211075191	cp068277_210987499	226	.	87693	37.91
chr1	211075191	211207893	cp068277_211075192	368	.	132702	42.90
chr1	211207893	211356666	cp068277_211207894	227	.	148773	37.95
chr1	211356666	211533010	cp068277_211356667	404	.	176344	44.15
chr1	211533010	211621775	cp068277_211533011	244	.	88765	38.57
chr1	211621775	211764834	cp068277_211621776	503	.	143059	47.63
chr1	211764834	211849168	cp068277_211764835	322	.	84334	41.28
chr1	211849168	211946691	cp068277_211849169	488	.	97523	47.09
chr1	211946691	212153191	cp068277_211946692	315	.	206500	41.04
chr1	212153191	212192421	cp068277_212153192	443	.	39230	45.52
chr1	212192421	212230679	cp068277_212192422	564	.	38258	49.75
chr1	212230679	212520246	cp068277_212230680	227	.	289567	37.97
chr1	212520246	212623808	cp068277_212520247	358	.	103562	42.54
chr1	212623808	212672557	cp068277_212623809	499	.	48749	47.48
chr1	212672557	213849598	cp068277_212672558	321	.	1177041	41.26
chr1	213849598	214244538	cp068277_213849599	241	.	394940	38.46
chr1	214244538	214867527	cp068277_214244539	189	.	622989	36.63
chr1	214867527	214975680	cp068277_214867528	283	.	108153	39.92
chr1	214975680	215684907	cp068277_214975681	165	.	709227	35.78
chr1	215684907	216028141	cp068277_215684908	197	.	343234	36.93
chr1	216028141	216667060	cp068277_216028142	250	.	638919	38.78
chr1	216667060	216965655	cp068277_216667061	188	.	298595	36.60
chr1	216965655	217120362	cp068277_216965656	136	.	154707	34.78
chr1	217120362	217233134	cp068277_217120363	284	.	112772	39.96
chr1	217233134	217577437	cp068277_217233135	207	.	344303	37.26
chr1	217577437	217654223	cp068277_217577438	374	.	76786	43.12
chr1	217654223	218019055	cp068277_217654224	260	.	364832	39.12
chr1	218019055	218220815	cp068277_218019056	207	.	201760	37.26
chr1	218220815	218498393	cp068277_218220816	155	.	277578	35.44
chr1	218498393	218762777	cp068277_218498394	235	.	264384	38.23
chr1	218762777	219552599	cp068277_218762778	262	.	789822	39.20
chr1	219552599	219769470	cp068277_219552600	331	.	216871	41.59
chr1	219769470	219922695	cp068277_219769471	201	.	153225	37.04
chr1	219922695	220186459	cp068277_219922696	376	.	263764	43.17
chr1	220186459	220944415	cp068277_220186460	234	.	757956	38.20
chr1	220944415	221672094	cp068277_220944416	298	.	727679	40.46
chr1	221672094	221787389	cp068277_221672095	472	.	115295	46.55
chr1	221787389	222019460	cp068277_221787390	237	.	232071	38.32
chr1	222019460	222049640	cp068277_222019461	373	.	30180	43.06
chr1	222049640	222236152	cp068277_222049641	198	.	186512	36.95
chr1	222236152	222470028	cp068277_222236153	461	.	233876	46.16
chr1	222470028	222704632	cp068277_222470029	376	.	234604	43.17
chr1	222704632	222756271	cp068277_222704633	544	.	51639	49.06
chr1	222756271	222901365	cp068277_222756272	451	.	145094	45.81
chr1	222901365	222964164	cp068277_222901366	552	.	62799	49.35
chr1	222964164	223793203	cp068277_222964165	342	.	829039	41.98
chr1	223793203	223937077	cp068277_223793204	464	.	143874	46.27
chr1	223937077	224085558	cp068277_223937078	361	.	148481	42.64
chr1	224085558	224561479	cp068277_224085559	202	.	475921	37.10
chr1	224561479	224614945	cp068277_224561480	319	.	53466	41.18
chr1	224614945	224674978	cp068277_224614946	574	.	60033	50.10
chr1	224674978	224839957	cp068277_224674979	238	.	164979	38.34
chr1	224839957	224890669	cp068277_224839958	405	.	50712	44.19
chr1	224890669	224966132	cp068277_224890670	483	.	75463	46.92
chr1	224966132	224996157	cp068277_224966133	347	.	30025	42.17
chr1	224996157	225166070	cp068277_224996158	581	.	169913	50.36
chr1	225166070	225264058	cp068277_225166071	388	.	97988	43.60
chr1	225264058	225295661	cp068277_225264059	523	.	31603	48.31
chr1	225295661	225325679	cp068277_225295662	710	.	30018	54.86
chr1	225325679	225373933	cp068277_225325680	324	.	48254	41.36
chr1	225373933	225416732	cp068277_225373934	490	.	42799	47.16
chr1	225416732	225487997	cp068277_225416733	249	.	71265	38.73
chr1	225487997	225526387	cp068277_225487998	402	.	38390	44.08
chr1	225526387	225756021	cp068277_225526388	472	.	229634	46.53
chr1	225756021	225821038	cp068277_225756022	558	.	65017	49.54
chr1	225821038	225855897	cp068277_225821039	715	.	34859	55.04
chr1	225855897	225927652	cp068277_225855898	495	.	71755	47.34
chr1	225927652	226127324	cp068277_225927653	434	.	199672	45.20
chr1	226127324	226184965	cp068277_226127325	652	.	57641	52.85
chr1	226184965	226505960	cp068277_226184966	182	.	320995	36.39
chr1	226505960	226755577	cp068277_226505961	396	.	249617	43.86
chr1	226755577	226916301	cp068277_226755578	302	.	160724	40.59
chr1	226916301	226987673	cp068277_226916302	700	.	71372	54.52
chr1	226987673	227071824	cp068277_226987674	329	.	84151	41.52
chr1	227071824	227143188	cp068277_227071825	815	.	71364	58.56
chr1	227143188	227187497	cp068277_227143189	413	.	44309	44.47
chr1	227187497	227607011	cp068277_227187498	663	.	419514	53.22
chr1	227607011	227743574	cp068277_227607012	504	.	136563	47.64
chr1	227743574	228026796	cp068277_227743575	1000	.	283222	67.96
chr1	228026796	228112923	cp068277_228026797	317	.	86127	41.13
chr1	228112923	228780633	cp068277_228112924	417	.	667710	44.63
chr1	228780633	228817629	cp068277_228780634	579	.	36996	50.29
chr1	228817629	229446127	cp068277_228817630	356	.	628498	42.48
chr1	229446127	229541097	cp068277_229446128	515	.	94970	48.03
chr1	229541097	229641315	cp068277_229541098	396	.	100218	43.86
chr1	229641315	229785733	cp068277_229641316	550	.	144418	49.25
chr1	229785733	230028208	cp068277_229785734	351	.	242475	42.29
chr1	230028208	230074376	cp068277_230028209	250	.	46168	38.78
chr1	230074376	230270623	cp068277_230074377	480	.	196247	46.81
chr1	230270623	230392203	cp068277_230270624	300	.	121580	40.51
chr1	230392203	230702597	cp068277_230392204	433	.	310394	45.16
chr1	230702597	230951375	cp068277_230702598	267	.	248778	39.38
chr1	230951375	232362718	cp068277_230951376	340	.	1411343	41.92
chr1	232362718	232412974	cp068277_232362719	498	.	50256	47.44
chr1	232412974	233545825	cp068277_232412975	289	.	1132851	40.15
chr1	233545825	234084702	cp068277_233545826	372	.	538877	43.05
chr1	234084702	234433608	cp068277_234084703	468	.	348906	46.40
chr1	234433608	234496335	cp068277_234433609	549	.	62727	49.22
chr1	234496335	234556424	cp068277_234496336	395	.	60089	43.83
chr1	234556424	234690534	cp068277_234556425	227	.	134110	37.98
chr1	234690534	234982157	cp068277_234690535	385	.	291623	43.50
chr1	234982157	235049295	cp068277_234982158	568	.	67138	49.89
chr1	235049295	235099649	cp068277_235049296	284	.	50354	39.96
chr1	235099649	235259010	cp068277_235099650	184	.	159361	36.47
chr1	235259010	235493165	cp068277_235259011	417	.	234155	44.60
chr1	235493165	235582234	cp068277_235493166	562	.	89069	49.70
chr1	235582234	235681477	cp068277_235582235	216	.	99243	37.59
chr1	235681477	235795122	cp068277_235681478	361	.	113645	42.66
chr1	235795122	235948860	cp068277_235795123	427	.	153738	44.98
chr1	235948860	236030114	cp068277_235948861	243	.	81254	38.53
chr1	236030114	236207205	cp068277_236030115	363	.	177091	42.72
chr1	236207205	236289286	cp068277_236207206	267	.	82081	39.38
chr1	236289286	236336120	cp068277_236289287	354	.	46834	42.39
chr1	236336120	236548501	cp068277_236336121	389	.	212381	43.64
chr1	236548501	236681796	cp068277_236548502	284	.	133295	39.95
chr1	236681796	237223108	cp068277_236681797	203	.	541312	37.12
chr1	237223108	237331020	cp068277_237223109	341	.	107912	41.96
chr1	237331020	237827315	cp068277_237331021	239	.	496295	38.37
chr1	237827315	238508749	cp068277_237827316	165	.	681434	35.79
chr1	238508749	239199562	cp068277_238508750	222	.	690813	37.78
chr1	239199562	239568914	cp068277_239199563	320	.	369352	41.21
chr1	239568914	239847621	cp068277_239568915	233	.	278707	38.19
chr1	239847621	240197184	cp068277_239847622	315	.	349563	41.03
chr1	240197184	241305112	cp068277_240197185	259	.	1107928	39.07
chr1	241305112	241476664	cp068277_241305113	439	.	171552	45.39
chr1	241476664	242266186	cp068277_241476665	286	.	789522	40.03
chr1	242266186	242426862	cp068277_242266187	374	.	160676	43.12
chr1	242426862	242459080	cp068277_242426863	190	.	32218	36.68
chr1	242459080	242534987	cp068277_242459081	462	.	75907	46.19
chr1	242534987	242648648	cp068277_242534988	158	.	113661	35.55
chr1	242648648	242881268	cp068277_242648649	244	.	232620	38.55
chr1	242881268	242938738	cp068277_242881269	454	.	57470	45.90
chr1	242938738	243264431	cp068277_242938739	180	.	325693	36.31
chr1	243264431	243318709	cp068277_243264432	298	.	54278	40.45
chr1	243318709	243613462	cp068277_243318710	366	.	294753	42.82
chr1	243613462	243814760	cp068277_243613463	425	.	201298	44.89
chr1	243814760	244009999	cp068277_243814761	245	.	195239	38.60
chr1	244009999	244125319	cp068277_244010000	321	.	115320	41.26
chr1	244125319	244234054	cp068277_244125320	466	.	108735	46.32
chr1	244234054	244278958	cp068277_244234055	277	.	44904	39.72
chr1	244278958	244359190	cp068277_244278959	432	.	80232	45.14
chr1	244359190	244505102	cp068277_244359191	316	.	145912	41.06
chr1	244505102	245040277	cp068277_244505103	430	.	535175	45.07
chr1	245040277	245098825	cp068277_245040278	317	.	58548	41.12
chr1	245098825	245145365	cp068277_245098826	555	.	46540	49.44
chr1	245145365	245436966	cp068277_245145366	346	.	291601	42.13
chr1	245436966	245909997	cp068277_245436967	269	.	473031	39.43
chr1	245909997	245961204	cp068277_245909998	533	.	51207	48.68
chr1	245961204	246205119	cp068277_245961205	364	.	243915	42.76
chr1	246205119	246250779	cp068277_246205120	609	.	45660	51.32
chr1	246250779	246356539	cp068277_246250780	243	.	105760	38.51
chr1	246356539	246534984	cp068277_246356540	372	.	178445	43.03
chr1	246534984	246567008	cp068277_246534985	670	.	32024	53.46
chr1	246567008	246717229	cp068277_246567009	286	.	150221	40.02
chr1	246717229	246807903	cp068277_246717230	534	.	90674	48.71
chr1	246807903	246897561	cp068277_246807904	435	.	89658	45.26
chr1	246897561	248168931	cp068277_246897562	237	.	1271370	38.30
chr1	248168931	248200799	cp068277_248168932	518	.	31868	48.15
chr1	248200799	248240616	cp068277_248200800	324	.	39817	41.37
chr1	248240616	248307154	cp068277_248240617	582	.	66538	50.37
